,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
4334,"Thức ăn dưới mức trung bình so với giá họ đang tính. Nếu bạn muốn xé 2 miếng thịt trên đĩa thịt của họ hoặc món bánh manoushe khô nhất (bánh pizza kiểu Li-băng) mà tôi từng ăn trong đời này, thì hãy tự mình nếm thử. Nhưng đừng nói rằng bạn đã không được cảnh báo. Nhân viên đã ngồi xung quanh và trò chuyện thay vì phục vụ khách hàng. Các vũ công múa bụng cũng biểu diễn tối đa 5 phút, những lần khác họ chỉ ngồi, ăn và trò chuyện với những nhân viên phục vụ còn lại. Hãy tiêu hàng triệu đồng của bạn cho một bữa ăn đúng nghĩa ở một nơi khác. Đầu bếp hoặc chủ sở hữu cũng sẽ bỏ qua bạn nếu bạn không phải là người Ả Rập, tôi không ngạc nhiên khi chỉ có 3 khách hàng khác trong nhà hàng của bạn. Bạn đang ở Việt Nam .... hãy thức tỉnh chính mình",0,0,0,2,0,0
2776,"Chợ bán rất nhiều thứ, giá hợp lý và khá rẻ, chất lượng tốt. Đồ ăn cũng ngon, quần áo cũng đa dạng, các dịch vụ cắt tóc cũng phổ biến.",0,0,0,0,0,5
3207,Nhiều phòng hát. Trang trí ổn. Ôm thanh tốt,5,0,0,0,0,0
1442,"Địa điểm mua quà ở quy nhơn tốt nhất 115 tây sơn , Nguyễn văn cừ TP Quy Nhơn",0,0,0,0,0,5
3774,Cho thuê xe máy Quy Nhơn xe mới và thân thiện,0,0,0,0,5,0
243,"Lần nào đến siêu thị cũng bị bắt bỏ túi đeo mini bên ngoài quày, túi nhỏ đựng đt, ví tiền rất là bất tiện.",0,0,0,0,0,2
2036,"Nhân viên nhiệt tình, gửi xe rồi đi thang bộ lên tế trời, tháp và đền thờ_x000D_
",4,0,0,0,0,0
1097,"Thật không hiểu nổi đứng sát lề đường nghe điện thoại mà cũng bị xe Vinasun quẹt đã vậy không dừng lại mà còn bỏ chạy._x000D_
 Không biết ý thức để đâu nữa. Lấn làn xe máy chạy như ông nội thiên hạ. Sẵn nói luôn không biết tài xế hãng xe này có bệnh gì không. _x000D_
Kẹt xe cũng bấm còi mà bấm liên tục nghe nhức cái đầu đâu chỉ vậy cần kì thích chặn đầu xe. _x000D_
Ôi nghe hãng xe của Việt Nam tưởng tự hào lắm ai dè. Thôi né cho lành. Phát khiếp.",0,0,0,0,1,0
2741,"Dịp đi du lịch ở Bình Định, thèm trà sữa nên lên foody tìm thì ra quán này nên vào uống thử Quán cũng dễ tìm, đường này nhiều quán trà sữa nhưng quán này đông nhất, phần lớn là người ta mua về Không gian quán rộng, mát mẻ Phần trà sữa nhiều topping, đầy luôn 1 ly, uống cũng được mà giá lại rẻ Nếu có dịp quay lại Bình Định mình sẽ quay lại đây",0,0,0,5,0,0
3471,"Vị trí ngay biển, view ổn nhưng nước uống không thật sự ngon. Mình đánh giá chỉ ở mức trung bình. Nhân viên rất năng động",5,0,0,3,0,0
4350,"Quán chỉ hợp ăn chơi, bạn nào muốn ăn hải sản đầy đặn chất lượng thì nên chọn quán khác nhé.",0,0,0,2,0,0
444,"Rất nhiều đặc sản địa phương_x000D_
Giá hơi cao nhưng được",0,0,0,5,0,0
2461,"Có thể chọn ngồi trong nhà hoặc vỉa hè đối diện (qua 1 đường lớn). Có 3 loại bánh xèo: Tôm, mực và thịt bò. Tớ thấy tôm là loại ngon nhất. _x000D_
đồng giá 19k/ cái bé bằng bàn tay người lớn xòe ra. Mỗi người ăn 3 cái là ngấy. Bánh tráng tính tiền riêng (hơi lạ). Quán khá đông, có chỗ ngồi vỉa hè thoáng hơn. Trà đá free",0,0,5,5,0,0
3357,"Muôn màu muôn vẻ, giá thành sản phẩm Cao, nên cần phải có kinh nghiệp trả giá để mua được sản phẩm tốt",0,0,0,0,0,3
2718,"Công viên nhỏ xíu xiu nhưng vị trí sát biển cực kì đẹp, đối diện với trường ĐH Quy Nhơn nên các hoạt động thể thao đá banh, bóng chuyền, bóng rổ,... trong công viên và sát bờ biển cũng rất sinh động. Có lẽ đây là nơi thể hiện rõ nhất sức trẻ của thanh niên Quy Nhơn, đặc biệt là vào sáng sớm và chiều. Ở đây tắm biển rất thích. Trên bờ có các quầy hàng rong nhỏ với mực rim, bánh tráng dừa nướng, cóc ổi xoài cũng khá ngon và siêu rẻ. Mình mua một miếng xoài to hay bánh tráng nướng chỉ có 3k :o~~~..Tuy nhiên, người dân ở khu vực này còn hay xả rác nên nhiều lúc khiến bãi biển nhìn hơi dơ. Mong chính quyền có biện pháp khắc phục.",4,0,0,5,0,0
1275,"Không gian rộng lớn, nhiều cây xanh, nhiều trưng bày về vùng đất Tây Sơn và 3 anh em nhà Nguyễn Huệ",4,0,0,0,0,0
173,"Sau khi đọc các nhận xét về những nơi này, tôi đã hy vọng rất cao, cho một món bít tết ngon nhưng rẻ. Không nên có cái này không tồn tại. Tôi không phải là một trong những đánh giá đúng bình thường, tuy nhiên đây là một trong những nơi được đánh giá cao nhất mà tôi nghĩ rằng tôi đã được một lúc. Tôi hiểu rằng ở đây chất lượng thực phẩm là khác nhau nhưng nó không phải là rẻ cho những gì nó là. Bạn có thể nhận được nhiều tiền hơn với số tiền tương đương với nước Anh, điều đó nói lên điều gì đó. Bít tết của tôi đã được nấu chín và khó có thể tin rằng đó là từ hậu môn. Không có gì dày dạn trên đĩa, rau gần như thô và rất rẻ. Về phía trên, nước sốt được nếm sau một chút muối và rượu vang có giá khá cao. Đây không phải là nơi khiến tôi thất vọng chỉ là những đánh giá về việc nó được tạo ra tuyệt vời như thế nào. Tôi đã đi bộ 45 phút qua thị trấn để thử nơi này và thực sự không đáng. Nếu giá rẻ những gì bạn đang tìm kiếm hãy đi đến những nơi địa phương. Trong mắt tôi, tôi thực sự không thấy nó đã được xem rất cao.",0,0,0,3,0,0
2870,"Đối với mình là tạm ổn, nếu bạn đăng ký thành viên sẽ được giảm giá vé._x000D_
Như mình đi 2 người, giá giảm còn 45k/1 người._x000D_
Nếu mua thêm 2 bắp 2 nước là 90k. Tổng cộng sẽ là 180k._x000D_
Bạn nào không cận nên chọn hàng ghế từ F trở lên, sẽ ngồi đỡ mỏi cổ và nhức mắt. Âm thanh và ánh sáng tại rạp khá ổn._x000D_
Ngoài ra, rạp Startlight có khu chờ phim được decor rất đẹp mắt, mọi người có thể nhìn ngắm nội thành Quy Nhơn từ trên cao, rất chill đấy.",4,0,0,0,0,0
1726,"Bạn mình đi quy nhơn về và giới thiệu chổ cho thuê xe máy này cho mình. Khen chổ này cho thuê xe mới lắm, chạy tốt và rất nhiệt tình. Mình đã trải nghiệm và thấy đúng là như vậy, còn 1 điều mình ấn tượng nữa là cho 2 mũ bảo hiểm cặp hình gấu đúng đáng yêu luôn. Vừa phù hợp với mình và người yêu đi chơi, cảm ơn nhé",0,0,0,0,4,0
1176,"Tạm vậy, âm thanh hơi chói tai, chất lượng máy chiếu cho hình ảnh bình thường",2,0,0,0,0,0
4374,"Khách sạn thì giá phòng ok, nhân viên cũng thân thiện nhưng mình ghét 1 điều là, trước khi trả phòng thì mình đã thu xếp hành lý không sót thứ gì, chỉ còn cái điện thoại đang sạc mình luôn nhớ sẽ rút luôn khi ra về ( vì tính hay quên), but khi ra về lại quên thiệt, mới đi đc tầm 3km thì nhớ nên đt về khách sạn nhờ lấy dùm vậy mà lễ tân báo 2 lần tìm ko ra but mình chắc 1 điều là bộ sạc nằm ở đó. Bực đến giờ dù hơn 1 năm, mình vẫn chưa mua dc cục sạc zin. Mỗi lần đt sạc lâu vào lại nghĩ đến và giận (tính gì thù dai quá). Nên hôm bữa đi 1 nhóm bạn thật đông mà mình quyết bàn ra nên quay ra đi ks khác. Đó là trải nghiệm của mình.",0,4,0,0,0,0
2875,"Combo bãi tắm hoàng hậu, bãi trứng, mộ Hàn Mặc Tử, nói chung đi cho biết 1 lần thôi, chỉ chụp hình kỷ niệm, không có gì thêm, bãi trứng cũng rất nhỏ, khi đông người thì chen nhau chụp, nên đi ngày trong tuần vắng người hơn.",3,0,0,0,0,0
867,"Nhân viên nhà xe ăn nói mất lịch sự, thiếu trình độ văn hoá.",0,2,0,0,0,0
4672,Nơi dân ở đông đúc đường mới...chợ sạch sẽ giá cũng cũng bình dân,0,0,0,0,0,4
128,"Nhà hàng view đẹp, đồ ăn ngon bắt mắt, sẽ giới thiệu bạn bè và quay lại nữa ạh.",0,0,5,5,0,0
475,"Nhân viên phục vụ thái độ không lịch sự, còn nạt nộ khách",0,0,1,0,0,0
4050,"Mình ăn ở đây 2 lần rồi vì quán rất đông vào buổi trưa nên mình chọn phòng riêng. Về giá cả thì hơi cao hơn mặt bằng chung ở Quy Nhơn nhưng vị ddồ ăn một số món rất ngọt đối với mình. Có thể đây là điểm check in lý tưởng của nguời Quy Nhơn vì ở Quy Nhơn 1 quán không gian rộng và bắt mắt như vầy chỉ có 1 đến 2 quán. Tuy nhiên, với mình ngon vẫn là quan trọng. Chắc vì ở Sài Gòn có nhiều quán đẹp và ngon nên mình hơi kén. hihi :)",0,0,0,3,0,0
3430,Chợ Đa dạng phong phú lắm nha. Thực phẩm tươi. Có quá ốc và chè ngon,0,0,0,4,0,5
4437,"Nhân dịp du lịch Quy Nhơn vừa rồi mình đã có cơ hội thưởng thức món Bánh hỏi cháo lòng tại quán này. Mình biết đến quán một cách tình cờ khi hai vợ chồng chạy vòng vòng đường Phan Bội Châu buổi sáng tìm đồ ăn sáng. Quán này mới mở nên rất sạch sẽ, phong cách phục vụ nhân viên vui vẻ, nhanh nhẹn. Một điểm cộng nữa là tuy quán nhỏ nhưng nhân viên mặc đồng phục chỉnh tề nên nhìn thấy tương đối tin tưởng với chất lượng của quán từ cái nhìn đầu tiên. Mình ăn mấy lần ở quán Hồng Lĩnh rồi, lần này thưởng thức ở Hồng Thanh thấy giá rẻ mà chất lượng không khác gì Hồng Lĩnh cả. Hihi, Hồng Lĩnh khoảng 50k/phần, ở đây chỉ có 25k ah mà đồ ăn cũng nhiều lắm, phần hai người mà ăn no nên. Tuy nhiên so với Hồng Lĩnh thì ở đây chỉ chuyên về bánh hỏi cháo lòng truyền thống mà không có nhiều lựa chọn khác nên phù hợp hơn với các bạn du lịch nhu cầu thưởng thức bánh hỏi cháo lòng truyền thống Quy Nhơn nhé. Mong rằng lần tới quay lại quán sẽ có nhiều món mới hơn nữa.",0,0,0,4,0,0
5051,"Xe đẹp, giá bình dân, chất lượng phục vụ chu đáo. Ở đây là lựa chọn tốt cho ae muốn thuê xe vi vu khắp tp. Cảm ơn!",0,0,0,0,4,0
2136,"Tôi đến đây 2 năm trước, và gần đây vừa trở lại cho một chuyến thăm ngắn. Thức ăn hơi khác so với những gì tôi nhớ nhưng nói chung là rất tốt. _x000D_
Không khí ấm cúng và đội ngũ nhân viên tuyệt vời như mọi khi. Rất khuyến khích khi bạn đi du lịch một mình, bạn không thể tìm thấy những người bạn mới ở bất cứ đâu nhanh hơn thế này.",5,0,5,5,0,0
2493,"Lối đi ra bến không có mái che,không biết trời mưa sẽ như thế nào_x000D_
",0,0,0,0,3,0
4137,"Bên trong bệnh viện da liễu, map dẫn đường hơi khó đi. Bãi biển bên trong cạn, sóng mạnh, giá nước rẻ",4,0,0,0,0,0
3608,"_x000D_
Chuyên nghiệp, lịch sự, nói chuyện rất dễ thương_x000D_
Mình thuê 3 xe 3 ngày còn được disconut 10% , xe đời mới, giá lại rẻ không như xe của khách sạn vừa cũ mà giá lại cao._x000D_
Dịch vụ cho thuê xe máy ở đây rất nhiệt tình, giao xe tận nơi và lấy xe tận nơi hoàn toàn miễn phí, một ngày tính theo 24 tiếng bắt đầu từ lúc nhận xe nhưng khi mình trả xe lỡ đi xa quá về ko kịp trễ hẳn 2 tiếng. Bạn chủ vẫn rất vui vẻ và ko tính theo phí phát sinh. Kinh doanh rất sởi lởi và thiệt tình, cho bạn đánh giá 5 sao nhé_x000D_
",0,0,0,0,5,0
4405,"Nhà hàng có người quản lý tệ nhất mình từng gặp, mình đi có đem theo xe đẩy em bé, thay vì ko thích có thể nói lịch sự thì mình cũng hiểu, đằng này đụng vô xe đẩy của mình rồi tỏ vẻ khó chịu, sau đó quay ra nói lớn với nhân viên để cho mình nghe thấy “sau này khách nào có xe đẩy thì nói để ở ngoài hết”, vâng, vừa ăn vừa bế con chắc ăn ngon lắm. Cách cư xử quá kém như cái chợ của chị quản lý nha",0,0,2,0,0,0
3621,Xe quá tệ. Xe chạy đúng 24g cho tuyến sài gòn quảng ngãi. Bình thường chỉ 15 tiếng cho những vận tải khác,0,0,0,0,2,0
347,"🌼Vì đi 7 người nên mình chọn 1 homestay tên la Paradise Quy Nhơn, cách bãi biển và quảng trường khoảng 700m, , anh chị chủ nhà thiết kế các phòng đúng theo cái tên luôn ạ: ocean (4 người), Jungle (4 người) to hơn ocean chút, lotus (2 người) và dorm có thể ở dc 7,8ng nha, ở đây các cậu có thể hát hò, nấu ăn, dùng máy giặt thỏai mái 😆 (chúng mình ở 3 phòng ocean, jungle và lotus) đặt theo combo cả máy bay nữa là 3.450k/ng",0,5,0,0,0,0
745,Rất khuyên bạn nên ghé thăm quán bar thể thao này,3,0,0,0,0,0
748,"Không gì tuyệt vời hơn khi có phương tiện giao thông cá nhân đang chờ bạn, lái xe về nhà an toàn, đáng tin cậy, đúng giờ và chuyên nghiệp!",0,0,0,0,5,0
530,"1. Hình thức bên ngoài: 8đ.2. Vệ sinh: 8đ.3. Phong cách phục vụ: 3đ.4. Đồ ăn, thức uống: 2đ.Tổng kế:.Theo đoàn du lịch khi tới, nhìn nhà hàng rất sang trọng, không gian ấm cúng, sạch sẽ..Nhưng khi vào phòng ăn thì như là nồi hấp. Máy lạnh, quạt không bật. Quản lý không chặt chẽ. Phục vụ rất thiếu kinh nghiệm và phong cách. Món ăn ở mức yếu, Cá hấp sống, gà hấp sống, canh mực thì rất lạ. Có lẽ là đầu bếp mới hoặc tay ngang vào nấu. Mang thiếu đồ ăn cho khách. Khi yêu cầu cũng không đưa lên bàn mà phải nói rất nhiều mới bổ sung lên. Quản lý lên chỉ nhìn và chụp hình, không có câu xin lỗi thực khách..Theo ý kiến riêng thì rất tệ cho 1 bữa cơm.",0,0,2,1,0,0
3482,"Chúng tôi đã thưởng thức nhiều bữa ăn ở đây trong tuần của chúng tôi tại Quy bù. Nhân viên luôn dễ chịu, thức ăn rất ngon. _x000D_
Họ có thực đơn được in bằng tiếng Anh, được đánh giá cao cho nhóm của chúng tôi.Có ít nhất 3 nhà hàng sushi trong thành phố, nhưng nhà hàng này cung cấp các món ăn chất lượng tốt nhất và các món ăn chính hãng được chế biến bởi các đầu bếp Nhật Bản. Mỗi khi chúng tôi đến đây, họ đặc biệt chú ý đến mọi khách và chắc chắn rằng chuyến thăm của họ là trải nghiệm khó quên. Tôi rất muốn giới thiệu ramen của họ và tôi khá chắc chắn rằng đó là ramen thực sự duy nhất xung quanh. Giá nói chung là cao hơn so với những nơi khác, nhưng phần cũng lớn hơn. Và thành thật mà nói, ai muốn tiết kiệm về chất lượng. Chúng tôi sẽ trở lại để biết thêm.",5,0,5,5,0,0
4035,"Lâu ngày về quê không có xe đi, may tìm được chổ cho thuê xe máy có tâm. Giao xe tại bến xe và lúc trả xe cho mình trả xe ở bến xe buýt hàng không 01 nguyên tất thành giúp mình tiết kiệm biết bao nhiêu chi phí cho taxi. Xe mới, chạy êm và tốt, lúc giao xe có 2 mũ bảo hiểm và đổ cho mình nửa bình xăng để mình thoải mái đi ko như những chổ khác giao xe cạn xăng phải lo đi đến cây xăng ngay, vote 5 sao cho chất lượng dịch vụ",0,0,0,0,5,0
4295,"Phòng view biển đẹp, nhân viên thân thiện dễ thương. Cơ sở vật chất tương đối mới. Giá rẻ so với chất lượng phòng.",0,5,0,0,0,0
